,tweet_id,sentiment,content
26597,1695475219,positive,@HilzFuld haha this tripped me up once when I was talking to Harvard - I read it as an aussie automatically - came off as an idiot
26599,1695475386,positive,#Happy Stars Wars day....Me's a JA-JA BINKS ha  A crappy day outside though ah well makes me have a bit more motivation to revise
26600,1695475403,positive,@mynameismo Good Morning - here's hoping it's a good one for ya!
26602,1695475446,positive,@TiernanDouieb Oh gosh I hope so. How fun!
26603,1695475523,positive,@bevjones1983 I'd Love to work with you! http://myspace.com/inikco  Tell ur friends to follow me!
26606,1695475595,positive,Hey @robluketic wow cheers for the insight ppl  looks FUN oh im just stunned..it's AWEOMSE!!!   (robluketic live &gt; http://ustre.am/2w5v)
26607,1695475611,negative,"@Maritzasylvia Hmm.. didn't get the DM, are you sure it didn't go to someone else?"
26608,1695475637,negative,"Going to bed, in pain fell on my shoulder today. Good night"
26609,1695475657,negative,"@vickitequila oh I meant how to put stuff into formatting and in what order. It was early in the morning, okay!"
26610,1695475667,positive,@tonyalangford It was pretty cool. The kids *and* the adults had fun.
26615,1695475775,positive,@CobrokeNation Good Morning
26616,1695475793,negative,My computer is SO slooowww this morning.  I think it's a sign that I should go home and play in my yard.
26617,1695475840,positive,@BrentO what about aPORKalype Now for the made for TV movie?
26618,1695475920,positive,@clemchaz Thank you so much!  Have a fantastic day!
26619,1695475941,positive,wats up in your world x) i just won a basketball game  best shooter on the team  idk if shooter existes lol but you understand haha
26620,1695475959,negative,So im playing hooky from work and it feels good  Gonna go get ma hair did! .......i wonder how fitzsimmons is doing?
26621,1695476010,negative,@helianniina Listened to it again coz you reminded me. This is so depressing.  ? http://blip.fm/~5joo9
26622,1695476024,positive,"@faceofboe Loved your running Trek film posts over the weekend. Will probably wait a few days to see new one, so no spoiler tweets!"
26625,1695476093,negative,Just five more days. Five more long days. Ahh!
26626,1695476109,positive,@archiedineros Yup I stayed until the very very end  Exciting!
26627,1695476110,positive,@KarenSindayen hey we were doing the same thing this weekend! but it was for the kiddos...gotta love ikea
26628,1695476172,negative,Bank holiday = rain. Superb. But a great excuse not to start gardening in the jungle at the back of our house. Eating it is then...
26630,1695476229,positive,@batman1952 You know what?  That cowboy hat in your pic made me smile today (you don't see many of those in Japan)
26631,1695476241,negative,"I've done nothing today apart from moan,whinge,moan"
26633,1695476330,positive,"@OlorinLorien I know, snooker on though. @nicolaherbert and I ate huge fans"
26634,1695476361,positive,"@RizzoTees LOL, point at yourself and laugh!"
26635,1695476482,positive,@Nawarii22 ur welcome  u finished ur speech (typed it and written notes)
26637,1695476564,negative,Got my attics w sadie art work included  good times just broke my head phones bad times still happy buy attics!
26638,1695476693,positive,"am chillaxin after a busy BankHoliday, Hope everbody had a gd wkend! Holiday in 12 days!!!  xx"
26639,1695476714,positive,@bpmore  that last one was just for you
26640,1695476762,positive,"@frostedfroslass bahaha.... tax folder and phone books, they have such double meanings"
26641,1695476771,positive,@unodeellos where have you been? LOL
26644,1695476846,positive,@JohnRobberson I am definitely ready... actually ahead of you... I already have a sun tan and I was out at the beach yesterday.
26645,1695476894,negative,@quinland  I Hate It There Should Be A Endless Supply Of Hot Water!  I Put the Water Heater On 20mins Ago So Ill Be Gone In 10mins  Xx
26646,1695476908,positive,I want it NOW..  finally found what I wanted ..
26647,1695476934,negative,@andymooseman Yeah. About damn time. My film SLR just sits there quietly being ignored. It's time to step up!
26648,1695477071,negative,@chi_gurl woot
26650,1695477124,positive,"@reemerband wooooo the tour has started yay, 13 days  have an awesome time! loved the video xD"
26651,1695477132,positive,whos going to see reemer on wednesdayy  me and kirsty are going (A) im well exited !!!
26652,1695477146,negative,@RonnyakaTrauma morning you
26655,1695477189,positive,@dannisaywhat LOL kk i've sent u a friend request
26657,1695477329,positive,On our way to St. Martin!!! Vacation for a week
26658,1695477330,positive,@shanedawson haha yay We love you too Mr. Shane Dawson
26660,1695477533,negative,reeeejuvinated  and bored as hell.
26662,1695477601,positive,well being a retired drummer I can do my own drum roll so all you need to do is read my posts since they take a ton of time  lol
26663,1695477627,positive,"@dougiemcfly : dougie, it's coffee. There's no &quot;I&quot; on coffee. Hahaha and your name comes up as predicted text. Pretty awesome"
26664,1695477640,positive,aaahhh...just woke up! feels good to sleep in on a monday!!!
26665,1695477692,positive,You never really stop loving someone. You just learn to try to live without them.
26667,1695477766,positive,@eric_andersen thank you Eric!  glad u appreciate that!
26668,1695477961,negative,"@nottypooch yeahh! i am very happy with my pendant, and hope to see you in future fairs. ps. good mini muffin"
26670,1695478035,positive,"@JGDemas Hey Muffin, good morning to you! Grt textin wif ya last night"
26671,1695478091,positive,Make sure u pick up Chrisette Michele's new album EPIPHANY in stores tomorrow May 5th! You will love it! Promise!  Congrats @epiphanygirl
26672,1695478123,positive,YAAAAY! I think I might have Aced my history test today!
26673,1695478185,positive,eating maccies
26674,1695478271,positive,@afiaa_afaya who??  the_handsome_blue_beast?? hhihihuahauu
26675,1695478276,negative,@sway_sway_baby mighty boosh kicks arse
26676,1695478351,positive,The voice of Nemo turns 15 today. Thanks #NPR
26677,1695478373,positive,@PushPlayCJ hey  yall were amazing at bamboozle! thanks for stopping to take apicture on saturday.. seemed like you were in a rush though!
26679,1695478411,positive,"@jerzicua I didn't say I met *all* the awesomest people, just a bunch of them."
26680,1695478478,negative,Going to jog down to uni. Quite a way from my family home but exercise and all that
26681,1695508747,positive,@ inthebattle its really cute. One of my favorites.
26682,1695509005,negative,@destroytoday thanks! I'm totally bushed today though time for some coding
26683,1695509014,positive,Starting my work week with a little AC Newman
26685,1695509024,positive,@davidspruell i always have a good day! i make it good all the time but you make it better w/ ur morning greetings!! thank you!!
26686,1695509076,positive,"@mrsgizara  we are at FOrt Belvoir, on base.  Hubs is stationed at the pentagon.  I cant wait for pug pups!!  I just looooove mine!"
26689,1695509245,positive,unplugging for the rest of the day.  Have a good one everybody!!
26690,1695509262,negative,says aw byebye  will pspPlurk later  http://plurk.com/p/rqy0y
26692,1695509429,positive,@annwhit hiya! been looking for you1
26693,1695509464,positive,"@MissEileen hahaha  Really, I'm just trying to figure out the last time he was on FB by looking at all of his friends pages"
26694,1695509548,positive,busy at work. will be back loves!
26695,1695509590,positive,What a grey bank holiday. Watching Wallace and Gromit cheered me up
26697,1695509737,negative,just another manic monday.. wish it were sunday.. that's my fun day  happy monday twitterland
26700,1695509778,positive,I hope everyone had a great weekend! I will be here on and off today as I have 2 important meetings today
26703,1695509916,positive,finally seventeen
26706,1695509971,positive,good morning  tis a rainy Monday morning...blahhh!
26707,1695510026,positive,"I can has warm chocolate, I is happy now."
26709,1695510166,negative,@CelestialBeard http://ten.com.au/good-news-week.htm &lt;--- this is it. definitely nothing christian about it
26710,1695510198,positive,@shayMonkey I'm comin wit u!!
26711,1695510274,positive,@GotSoul GREAT song
26712,1695510368,positive,is at school. its her last day. of high school. ever. ever. ever.
26713,1695510415,positive,@mswilliamsmusic I'd Love to work with you! http://myspace.com/inikco  Tell ur friends to follow me!
26714,1695510586,negative,@monica058 Happy Anoop Day to you Monica
26716,1695510699,positive,@b32 WHEW!  I'm just going to focus on family time and more swim suit shopping for the rest of my vacay! Thanks for the kind words
26717,1695510744,positive,"Ok, seems I need to remember what account I'm posting as..... That last tweet was a @Geelong_FC tweet!"
26718,1695510812,negative,Omfg this test is a joke.
26720,1695510926,positive,@FoolProofDiva  have a good day!
26721,1695510936,positive,I just got my leavers do dress!!!!
26722,1695510937,negative,"Fuck im suppose to leave in 10 minutes, im naked, hair wet and no make up. Im going to look interesting today"
26725,1695511139,positive,@gerdaduring i know they are delicious.miss germany but like holland as well as we used to shoppin there at weekends.lol
26726,1695511170,negative,"@raynja yup, our coke blades :B annnd now i only need the blades to make them X). but soon enough, soon enough..."
26727,1695511180,negative,miss your smile
26728,1695511181,positive,Last day to sign up for GoCincinnati! www.crossroads.net/gocincinnati you can sign up with my group.. its going to be AWESOME
26729,1695511210,negative,"@dermaesthetix I empathise luvvie, I dont personally understand a grown mans need to dress in tartan in search for a little white ball"
26730,1695511232,positive,"@ifyoucdenise kk, awesome."
26732,1695511468,positive,"@montelongo Hahaha! Is he snoring, too?"
26733,1695511555,negative,"AC is broke at the house. waiting to get an estimate on timeframe to repair. on the bright side, gonna join CoLab this week."
26734,1695511568,positive,@kayenchante thanks   got a hold of someone there who knew their stuff..at last!
26735,1695511600,positive,Office til around 6 today. Good day yesterday...I have a BSc now
26736,1695511612,negative,terence cao over-dose  im fainting.
26738,1695511659,positive,thanks for the props
26739,1695511713,negative,Coffee in hand and sun shining in my window.  Hope everyone's having a great Monday morning so far! #monday - MR
26743,1695511813,negative,"Dragging myself to work, missed my fitness class this morn. Need one more weekend day"
26744,1695511913,positive,@deversum I've gotta watch out for those stealth skillz! I always forget.
26745,1695511947,positive,"is rotting away at her desk. Would've been really down and out but thanks to YL, you made my day. You're the best support system - EVER!"
26746,1695511979,negative,I'm feeling so weak and tired from seating down in front of the pc. I really need to study for my HA long quiz.
26747,1695512051,negative,@monica058 Happy Anoop Day to you too Monica
26748,1695512064,negative,"@erinmmoore if we actually watch it, yes we can admit it... our popular culture doesn't define our Christianity!"
26750,1695512095,positive,"@geerlingguy http://tinyurl.com/dlqo2p is a good one, nice"
26751,1695512134,positive,@savepolaroid happy polaroid week back at ya! #roidweek yeah
26753,1695512152,negative,@purely_distel Maybe u have natural ability for languages  I envy u on that !!
26755,1695512283,positive,"Version 2 of our live, interactive Trans-Siberian ticket planner is launched: http://tinyurl.com/c5ljwm - its very cool"
26756,1695512302,positive,"@donna_grant  Hey Donna, lovely to see you on Twitter."
26757,1695512393,positive,shouldn't have stayed up til almost 2 reading &quot;rules&quot; but i did. such a good book. totally worth the sleep deprivation.
26758,1695512403,positive,My phone works! Its whack. Well good morning. Gonna go eat breakfast with neil before school starts
26759,1695512467,positive,"m still watchin Boston Legal tho it cracks me up 2, scrubs earlier was good  i guess i just like a laugh!!!"
26760,1695512534,positive,"It's weird waking up in my own bed. Slightly comforting, but i miss the group. But i'm loving using my own pillow again!"
26762,1695512590,positive,@gabyrosario Thanks for the shoutout
26763,1695512669,positive,now that was my first try at any other language on Twitter other than english
26764,1695512693,negative,has a new nick name - arosh ..i like i like
26765,1695512695,positive,yEssss!!! goT ma TwiN oN LoCK!!!  weLcomE tWiiN
26766,1695512698,positive,@gabbyfek yaaaaaay i get to see you too   looking forward to cupcakes and fun.
26767,1695512705,positive,@FunderCats Munderday. I like that.
26768,1695512782,positive,@impaulgriffiths pauly wallly ! you made my life fucking happy as hell and i love you x3 you should reply back to me
26769,1695512796,negative,"@SteveS86 Not true, you can get worse burns today... don't forget sunscreen"
26772,1695512847,positive,@jlovely crossing my fingers for ya! &amp; hey you'll be on my side of town!  Welcome! LOL
26774,1695512952,negative,"@ronenk @jewlicious Guys, nothing is free in life. Where is my shidduch money?"
26775,1695513015,positive,@juliefernn jajaja es genial el tweetdeck
26776,1695513076,positive,Supernatural was good as  Loved it.
26777,1695544682,negative,on the london eye. Awesome but feel a bit sick. Madame Tussaud's next
26778,1695544771,negative,@colbycolberson then stop staying out all night
26779,1695544778,positive,Just wants the morning to be over already! In another 5 or 6 hrs. My summer will officially begin  THANK THE JORD!!
26780,1695544779,positive,I really want to be a star...Hope Flawless will work
26783,1695544823,negative,@Nnascenzi but cover your sneezes with a tissue for love of God! My germaphobe-ness has significantly increased since joining healthcare
26787,1695545009,negative,i have to study :O talk to you later  xxx
26788,1695545029,positive,@THEREALNOM hehe  now im smiling... but u still gotta make it up to me
26790,1695545119,negative,"Happiness comes from within...so the fact that it is a gray, rainy, Monday doesn't bother me. Well, not too much."
26791,1695545159,positive,@Kelly_StrayCat   haha ty
26793,1695545348,positive,"Heading off to Hollywood Studios today  Manta and Kraken were both awesome yesterday, feeling like doing a few more rides!!"
26794,1695545354,positive,getting ready to lay out by the pool....
26795,1695545390,positive,is gonna go yoga-ing with a jumbo cup of coffee!!!!! Thinking about it is making her very happy!!
26798,1695545553,positive,@zzybug thankfully it's just a really bad sinus infection. they're just watching out for me since i've traveled recently. thanks though
26799,1695545563,negative,What am I doing? I'm sitting here wondering why I am twittering  Is anyone really listening??
26800,1695545565,positive,"@robinmeyers Looks like you did the full Lincoln Marathon yesterday? That is awesome, the HM was tough for me"
26801,1695545617,positive,yay for my very last class of the semester!
26802,1695545630,positive,Morning everyone!!!
26803,1695545634,positive,Good Morning Sunshines!
26804,1695545647,negative,@kidbraindoc just hope the tunnel is wide enough that you can get out of the way!
26805,1695545670,negative,"one final down, two more to go!! wish me luck!! no a great effort!!"
26806,1695545673,positive,hope your weekend was fabulous  do anything interesting?
26808,1695545771,positive,@MsPonita 9 more week! July 8th. Flolloping just perfectly describes the way she moves my belly  hehe
26810,1695545833,negative,Talk at you all lates!
26811,1695545845,positive,Good morming my sunshines! Have a beautiful day! Last day of classes for me!
26812,1695545871,positive,@kapilb oh optician! how did i not think of that. thanks
26813,1695545895,positive,Chick fil a on the morning of my final...that is a must!!  *amj*
26814,1695545924,positive,@Poptastic omg! I saw ur update nd it said &quot;David Archuleta&quot;!!!! lol. They shoulda had more David on it! &lt;33 David's awsome!!  t4p!
26815,1695545968,negative,Leaving for work.. 5:30 can't get here soon enough!  hope everyone has a great day!
26816,1695545985,positive,@absolutraia that's precious
26817,1695546105,negative,@Michael_Cera That is so awesome  awwww.
26818,1695546117,positive,Had a great weekend with John-back to work for 3 days then going to Illinois on Thurs &amp; Fri for more Gigs with John
26819,1695546124,positive,"@DaLionofjudah Hey, you!! ;) Call me this week!! Gotta go hang out ... could use the de-stress!!"
26821,1695546177,positive,@easytouch lets go home
26822,1695546218,positive,Staying home to work on a linoleum block carving for a project (due tomorrow). There will probably be pictures.
26824,1695546305,positive,its raining!! gng for rain dance
26826,1695546390,positive,"@lollipop26 great interview, your videos are my favorite on youtube"
26828,1695546467,positive,happy Star Wars day
26829,1695546523,positive,@smartie999 (((HUGS))) back to you - you also have that look!
26830,1695546573,negative,@pativalen im going to have to  i hardly ever travel!
26831,1695546704,negative,"@amandawilk106 yes unfuzzy, i prefer the fuzzy me and clear caleb..  wanna turn back the clock!"
26832,1695546782,negative,Rainy Mondays... Is there a better day to work at home?? I am thankful!!
26833,1695546823,negative,20 John: @johnhaydon: @TheDailyBlonde  http://tinyurl.com/cq5nkp
26834,1695546851,positive,"@sp_ According to Mick Jagger, Hindu Ragas are more sfs sort of music"
26835,1695546858,negative,"@tristyB thanks, I couldn't find a way around it on iTunes though, found a little app called Switch that did the job nicely"
26836,1695546904,positive,looooove the mcfly video on my myspace  ? www.myspace.com/kat_04071991 - go watch it  its my favourite
26837,1695546908,positive,x]loveyoutoo!
26842,1695547054,positive,@Raehole @melissahope did you ladies see ghost of girlfriends past? i really liked it! &amp; would totally see it again if  u haven't
26843,1695547055,negative,@RaDollasHpc what you laughing at over there  got strawberries?
26844,1695547056,positive,@pricelessrock i'm doing good. i enjoy the rain  i hope you are well too.
26846,1695547190,negative,On my way to a final...the roads are really wet... :-/ hmmm.. Slipandslide!!!!!!!!
26847,1695547208,negative,@HilzFuld Were have you been?
26848,1695547263,negative,@GemmaCampbell you coming on myspaceee? if yr doing work though dnt bother
26851,1695547374,positive,Good Morning people!!! Have a great day
26853,1695547484,positive,@jessejane looks to be a great morning already!
26855,1695547522,positive,Got told I got a good chance at gettin the job  I am so so excited .omgggg. When I come back I want too...
26857,1695547643,positive,Nope didn't get up at 730 930 is nice also
26858,1695547715,negative,"The Wedding is over everyone has gone home, newlyweds are off to Canada and finally, there is quiet! And I'm late for work"
26860,1695547809,positive,The rain outside motivates me to sleep.
26861,1695547812,positive,May the 4th be with you. Happy Star Wars Day!  http://ow.ly/52Aw
26862,1695547844,negative,@ThisIsRobThomas Did you know its Star Wars Day today... May the 4th be with you!
26863,1695547856,positive,"@YatPundit would be funny to see folks leaving jazzfest nola with something like your FollowStats, but &quot;FoodStats&quot;: Gained 17lb, Lost 0"
26864,1695547877,positive,Hey @robluketic its back!!    (robluketic live &gt; http://ustre.am/2w5v)
26866,1695547939,positive,"@Teifion Thanks, I'm glad you liked it. It's a flower made of diamonds"
26871,1695548352,negative,"@loic I need to check your TOS, Loic. Are you allowed to sleep? I don't remember any mention of sleep there..."
26875,1695580059,positive,@kayenchante http://twitpic.com/4j6kc - man i love your shelves! way to go diy diva!
26877,1695580160,positive,going to the cinema to see ghost of girlfriends past!
26878,1695580173,positive,&quot;I will stumble.. I will fall down... But I will not be moved  &quot;
26879,1695580186,positive,"@ben_stiller They sure DO. More than 40,000 to boot!"
26880,1695580210,positive,@darrendoyle Oh I had lots put on my desk during those years  I guess if they've done it to you then it would be ok to do it back lol
26881,1695580254,positive,@petethevet Thanks!
26884,1695580310,positive,"Back from Sweden! It was great, hot and sunshine. Now i am walking around looking red  Back to the writing again!"
26885,1695580320,positive,@echoinghim it was my pleasure playing guitar for you!  So fun
26886,1695580322,negative,@outrageousJavi oh I see
26888,1695580414,negative,@jacynthe c'est demain le lancement de Chinatown!  pas mercredi!!!!
26889,1695580442,positive,@YuraF Nope wasn't kidding at all.  Sometimes I think of you as Forest Gump (during his running years).
26890,1695580463,negative,@vivyouell You got me. That's where I'm obviously going wrong!
26891,1695580468,negative,I hate the exams . first time and last time in this school  then i'm out ! after 10 years! yaaaay !
26892,1695580469,positive,Why kiss the feet of the people who kick you when you can be anything that you want to?  morning everyone! Hope you have the best day ever
26893,1695580473,negative,@thriftymom TEAR*
26894,1695580495,negative,@mongab I WANT YOU ALL HERE WITH ME TOO! Ya'l shoulve gone with RM!
26896,1695580620,positive,"@froggie775 I'll be one of your &quot;groovy guys&quot; any time, shortie short  #photofollows"
26897,1695580708,negative,Working technology! I love you WAZ!
26898,1695580761,positive,"@treasaint salad stuff, some chillis, whatever my horti mate gives me really, think it will be fun to do"
26899,1695580765,positive,is 500 words into a 10 minute speech on 80s teen movies. due wednesday. blah blah. can't wait for the glenn ball!
26901,1695580917,positive,@Kitty4Peace how fun!  where is the twitpic! I had purple hair once...
26902,1695580966,positive,@SurrendrDorothy Yahoo ! Great! Always nice to hear successful stories!
26903,1695580971,positive,@shefinds Great job!
26905,1695580999,positive,"@gfalcone601 Hey gio, you are beautiful! I am Brazilian and I love you hahahaha! Please answer me  Xx"
26906,1695581062,positive,"says Finally, Im home.  http://plurk.com/p/rr121"
26907,1695581099,positive,@EmmaRileySutton Sounds like fun  LoL. At least you still have some hair right?  how was the weekend?
26909,1695581148,positive,@sortingtrolley sorry missed your post earlier about Edinburgh.  I am biased towards its awesomeness!  Glad you enjoyed your visit
26910,1695581192,negative,@rockeye AHHH you follow the dark side too..  night
26911,1695581197,negative,What to do what to do!!!! need to do my show reel nxt week...then start applying for editing jobs  Rock climbing tomos I hope
26913,1695581386,positive,@amytropolis wow. sounds heavenly.  we're just doing a quick drive to north carolina. i can't wait
26914,1695581396,positive,"Looking at my quince pics, ahh good memories.... To be young again....  Lol #fb"
26916,1695581502,negative,"@MissCindyBaby  I wasn't tryin to call you out, I just remember my dad ALWAYS had my ass late. He never got in trouble, I did."
26917,1695581636,negative,LivingHandy.de 2.0 - stay tuned  - http://www.LivingHandy.de/
26919,1695581715,negative,"Is at Panera eating a bacon, egg and cheese with a coffee!  http://twitpic.com/4jip9"
26920,1695581741,positive,@jspruett have a safe trip joshy poo.......you'll knock them dead at your speech
26921,1695581799,positive,@parjoy sounds like the muffler bearings are going bad
26923,1695582051,positive,this weekend was a very relaxing one.. i was at my cousin's place and watch a tv series &quot;Tru Calling&quot; really cool
26924,1695582177,negative,"@ToriForNow haha.. you were actually in violations of someone's trademark?! okay..  Yeah, I went to bed at 4 and I had to be up at 6. :["
26927,1695582375,positive,"@Antwoinne Hey babe, nothing much tryin to see what imma do at work today lol, look like the load isnt so bad."
26928,1695582426,positive,"@ajaimk Also, HAPPY STAR WARS DAY!!!"
26932,1695582593,positive,In Study Hall with Brittneyy!!
26934,1695582656,positive,@andysowards andy!! It's great this am. About to wall over to the first day of An Event Apart! So exciiiiiiiting.  How r u mate?
26935,1695582726,positive,All dressed now everything
26939,1695582825,positive,@Sam_Ho Naw; it was before the 15 mins bug (where tanks would stop spawning after 15 mins)  I'm glad I get to keep it
26940,1695582959,positive,@TackStoreLady I'm coming in today to get my other hat and my $5 credit!
26942,1695582993,positive,@ash2good99 yay were all saved! Weve overcome god again!
26945,1695583079,positive,Watched 'The boy in the striped pj's' the other day too..one of the best films I've ever seen.
26946,1695583097,negative,"made a mysql table with 150 entries  wrote a shellscript for this... while-do-done, a lot of echo and a list generated by ls Videos/ &gt;list"
26947,1695583118,positive,had delicious pav + bhaaji + finely chopped onion + little dash of lemon  Yummy!
26948,1695583195,positive,I'm pondering lunch at Shane's. I think. I can already hear people whining about it...
26949,1695583229,positive,On my flight headed 2 denver...see yall in a min
26951,1695583297,negative,watching matilda with a bowl of noodles
26953,1695583375,positive,How I Met Your Mother? Best show ever
26954,1695583377,negative,@dexmans why windows vista
26955,1695583392,positive,@mfeige Thanks! I'm going to the Laker game tonight. Sec 108. I LOVE LA!
26956,1695583452,negative,@KimmiMcFly Ah lol okay. Thanks
26957,1695583453,negative,"@roediger316 It wasn't the best flick, to be sure.  I'm just ready for &quot;Star Trek&quot; now"
26960,1695583569,negative,Well hopefully I'll see you both @rasikakrishna @chrisloos at the conference
26962,1695583764,negative,straightening my hair
26965,1695583879,negative,@sugarghc heyy sweety  how did it go at advanced training? waht r u doing?? *hugz*xxxxxxxxxx
26966,1695617489,positive,@deanomarr That sounds cool! And you're paying - even better
26967,1695617492,negative,@iamdpbeltran where is home??
26968,1695617603,positive,@lilrainbow89 hi thanks for following me. u doing much? been a long time since i last chatted to u
26969,1695617625,positive,I'm glad someone slept with me last night. My doggy  I would take a picture but I don't see my laptop.
26970,1695617655,positive,@GeoffHampton   Thank you soooo much!!!      Bella
26971,1695617676,positive,@MsMandyMay Awesome pics! It's a nice way to start the week
26973,1695617714,positive,@wirbelwind1111 I just LOVE it.
26974,1695617715,positive,@my3boybarians Laughing at my &quot;ah ha&quot; moment. Off to get some coffee.
26975,1695617723,negative,@lulurocks3 That is messed up. I hope your day gets better.
26977,1695617753,positive,@miss_om &quot;If I should paint my fingernails green- oh and it just so happens I do paint them green...&quot;  Marvelous
26978,1695617781,positive,Starbucks I'm lovin' it
26980,1695617900,positive,Gettin check outta school cause im siccck. Goin to pick up jimbbbbo.
26981,1695617959,positive,I wash my dishes Like a boss!! LOL
26982,1695617962,positive,@subtleserpent I'm fine - day off actually so relaxing with laptop. Haven't done a single other thing yet.
26983,1695618003,positive,and we have mega sunshine this morning!!!
26986,1695618181,positive,@auflutterfly Thanks! I registered
26987,1695618208,positive,If you are new and in need of a few followers say &quot;TWEET ME&quot; Person with lowest followers will get a shout out!  U have 30mins
26989,1695618280,negative,"New pic.... Twitter is finally letting me change my pic.  For those that missed it, Fannish Inquisition is now @Fannish please follow"
26991,1695618313,negative,Is sick to death of doing French prep. I feel like killing a bitch.  chgehcfncshvd
26994,1695618458,positive,@wendyyoung Damn. She got it on the first try.
26995,1695618460,negative,im feeling the burn of the last 4 days..gonna chill play xbox and watch stuff all day
26996,1695618467,positive,"enjoying listening to the rain fall as I prepare for a conference call at work.... a meeting later today, then to relax tonight"
26997,1695618508,positive,@hotpants79 of course i really hope that this would be his real twitter page! that would be soo cool
26998,1695618512,negative,Apparently the BIG FEAR over the swine flu has passed.   No seat on the subway for me this morning
27000,1695618603,negative,@sugarrae i thought you would win!  Fabulously40 have some bots on her side?
27001,1695618607,negative,Hey @robluketic nawwwww pity no show no more lol great while it lasted though aye   (robluketic live &gt; http://ustre.am/2w5v)
27002,1695618613,positive,6th street was amazing this weekend!!! The wedding was fantastic.. but im really really tired at work from the long eventful weekend
27003,1695618642,positive,the new T-Mobile advert in Trafalger Square looks like a lot of fun  Except if there was a load of pigeons there too.
27004,1695618669,positive,At the hospital today then shopping with mom  Love you so much.
27006,1695618811,negative,"Working from home today. Got the flu, not the SWINE though"
27007,1695618831,positive,"I just downloaded a ton of stunning, BEAUTIFUL wallpapers from www.interfacelift.com - go have a look."
27008,1695618897,positive,@lilazngangsta have a awesome day at school!!!
27009,1695618966,negative,@MysticFearie I want chocolate!
27012,1695619117,negative,"gay culture is increasing in india,govt has to make new laws such as wat will be charges if a boy tease a boy nd wat if a boy rapes a boy"
27013,1695619141,positive,"@cwong5 same to you bud. Kudos on your hardcore gym training, it's a great lifechanging experience, keep it up!!!"
27014,1695619213,positive,@Gertbeef Nice musli bars!
27017,1695619237,positive,@RyanSeacrest have a god day  xx
27018,1695619268,positive,@sea_breez Yer please do! Have a good day!
27019,1695619285,positive,never twittered b4 but here i am wondering what to do next...jared?!?!
27020,1695619323,positive,@maenad_au my pleasure... hey it was played at my going away from nz party back in 87 lots   so it is burned into my brain
27021,1695619400,positive,Went outside and picked flowers with Marina! i love picking flowers haha
27023,1695619551,positive,Now english academy
27024,1695619566,positive,manang is back! had a great dinner!  super busog :O
27026,1695619715,negative,will deplurk! GAH!! need to concentrate on Jap! Visit my http://jynxedpanda.com (site) if you have time  heh... http://plurk.com/p/rr2ly
27027,1695619739,positive,"@PoisonIvy69 Fine thanks, not long now till Christmas....I'm excited"
27028,1695619753,positive,@alitherunner yeah I know. I need to get back into twittering. Just haven't felt it.  but yes. Thank god for txtin. I would miss ya more
27029,1695619783,positive,Worked out for about an hour.. nothing to hardcore. Sitting in Starbucks waiting to start work
27030,1695619800,positive,Happy Monday everyone! Loving the new arrangement in my family room
27031,1695619844,negative,"@parachutesfail Okay, cool. Hope you had better dreams than you had last week."
27032,1695619852,negative,@ChloeChloe Ahh thats where i go the 6 year old fact. good old radio one!  what exams do you have tomorrow?
27033,1695619879,positive,Really? I can only go in 1Direction at a time?! UGh!  Gotta take authority over the time 2day!  Say hello! Don't be a stranger! BeBlessed!
27034,1695619926,positive,@sadknob right now if be happy to win a packet of salt n vinegar crisps  or a new exhaust as mine fell off on the A1 !
27035,1695619954,positive,"@RavenousReader BTW, thanks for the gifts.  I'm wearing my shirt, having a dunker and Apple loved that chicken soup; just what she needed!"
27036,1695619987,positive,@missyIbee Not a problem at all sis - respect due
27037,1695620017,positive,"@EllenMalloy thanks for trying   I was hoping Bud Trillin, but the Fest would be honored by any of the guests with whom you hobnobbed."
27039,1695620058,positive,lol good times in the journalism back room...everyone else thinks we're weird now
27041,1695620117,positive,"got tickets to go with dad and his girlfriend to see Eric Clapton, Steve Winwood, and the Arc Angels on June 24th @ Toyota Center! WOO!"
27042,1695620131,positive,@stephenfry hong kong is great for crazy &quot;English names&quot;. A friend works with a &quot;miss chewbacca leung&quot;
27043,1695620167,positive,@gfalcone601 hmmm toughie! haha you are so alike to tom with all these questions  xx
27044,1695620184,negative,concert tonight  chackin out and not coming tomorrow!
27046,1695620221,positive,@blueskiesxj  i like yours too   i enjoy your photography. =]
27047,1695620322,positive,Can't wait to see Set Your Goals at Leeds. Lots of website work to do today and its not on my own
27049,1695620415,positive,http://tinyurl.com/c8nlzh - forgot how much I like this song
27050,1695620429,positive,@bextherex: i love you momma
27053,1695620558,positive,Por Favor!!! Only need FIVE more!  http://tinyurl.com/dzcpg3
27056,1695620678,positive,Ok getting the pink stripey one it's the most subtle I'm a bit bored of the floral print! Ok?
27057,1695620757,negative,@thebirdmachine: About 1pm.  Squeaking?! Hell squeaking?! D:
27058,1695620793,negative,Good Monday morning to everyone- Hope everyone's week is off to a successful start
27059,1695620803,negative,@jcdietrich Same  also trying to get my house ready to sell... I can't believe how much crap I own !
27060,1695620813,positive,"@mafeinberg At least you have a large vocabulary -- the benefit of being a writer   Hope you're well, sister."
27061,1695620820,positive,@djnvs LoL! there u go..that's the spirit haha
27062,1695620876,negative,@BerinKinsman Does this happen every monday?
27063,1695620893,positive,Ar work bored...hope Tiff gets here soon then the fun can start
